"سبک کردن","[]"
"سبک گردانیدن","[]"
"ستاره نبودن","[]"
"ستایش کردن","[پرستيدن, ستاييدن, ستودن, ستائيدن]"
"ستایش کندن","[]"
"ستبر شدن","[]"
"ستم دیدن","[]"
"ستم کردن","[]"
"ستم کندن","[]"
"ستوه آمدن","[ستوهيدن]"
"ستوه آوردن","[]"
"ستیزه کردن","[ستيزيدن]"
"سجده بردن","[]"
"سجده کردن","[]"
"سخت باشدن","[]"
"سخت بودن","[]"
"سخت شدن","[فروبستن]"
"سخت گرفتن","[]"
"سختی کشیدن","[]"
"سخن راندن","[]"
"سخن رفتن","[]"
"سخن کردن","[]"
"سخن گفتن","[]"
"سخنرانی کردن","[]"
"سخنرانی کندن","[]"
"سخیف بودن","[]"
"سد شدن","[]"
"سد کردن","[بستن, گرفتن]"
"سد کندن","[]"
"سر آمدن","[گذشتن]"
"سر آوردن","[گذراندن, گساردن, گذرانيدن, گساريدن]"
"سر برداشتن","[شوريدن, سربرآوردن]"
"سر بردن","[]"
"سر برن","[]"
"سر بریدن","[کشتن]"
"سر بزندن","[]"
"سر بلند می‌کندن","[]"
"سر بلند کنندن","[]"
"سر بودن","[]"
"سر خوردن","[لغزيدن, سريدن, فرولغزيدن]"
"سر دادن","[سرانيدن, سراندن]"
"سر دوراهی قرار می‌گیریمن","[]"
"سر دوراهی قرار گیرندن","[]"
"سر رسیدن","[گذشتن]"
"سر رفتن","[]"
"سر رودن","[]"
"سر زبان‌ها می‌افتدن","[]"
"سر زدن","[رسيدن]"
"سر زندن","[]"
"سر سپردن","[]"
"سر شدن","[]"
"سر فرود آوردن","[]"
"سر فرود می‌آوردن","[]"
"سر کردن","[گذراندن, گساردن, گذرانيدن, گساريدن]"
"سر کشیدن","[بردميدن, درآمدن, رستن, خوردن, روييدن, روئيدن, آشاميدن, سربرآوردن, نوشيدن, دميدن]"
"سر کن","[]"
"سرازیر شدن","[فرودويدن]"
"سرازیر کردن","[]"
"سرازیر کندن","[]"
"سراسیمه بودن","[]"
"سراسیمه شدن","[]"
"سراغ داشتن","[شناختن]"
"سراغ گرفتن","[]"
"سرافکنده شدن","[]"
"سرایت نکندن","[]"
"سرایت کردن","[]"
"سرایت کندن","[]"
"سربازی رفتن","[]"
"سربلند شدن","[]"
"سرخ شدن","[]"
"سرخ شستن","[]"
"سرخ کردن","[]"
"سرخورده شدن","[]"
"سرد بودن","[]"
"سرد شدن","[]"
"سرد کردن","[]"
"سردرگم بودن","[]"
"سردرگم کردن","[]"
"سردی کردن","[]"
"سرریز شدن","[]"
"سرزنش شدن","[]"
"سرزنش کردن","[نکوهيدن]"
"سرسختی نشان دادندن","[]"
"سرشار کردن","[آکندن]"
"سرشار کندن","[]"
"سرشکن شدن","[]"
"سرعت بخشدن","[]"
"سرعت بخشیدن","[شتاباندن, شتابانيدن]"
"سرعت دادن","[شتاباندن, شتابانيدن]"
"سرعت عمل داردن","[]"
"سرعت گرفتن","[شتاباندن, شتابانيدن]"
"سرقت شدن","[]"
"سرقت کردن","[زدن, بردن, ربودن]"
"سرم زدن","[]"
"سرما خوردن","[چاهيدن, چاييدن]"
"سرمایه داشتن","[]"
"سرمدی بودن","[]"
"سرمشق قرار دادن","[]"
"سرمشق قرار دهیمن","[]"
"سرمه کشیدن","[]"
"سرنا نواختن","[]"
"سرنوشت ساز باشدن","[]"
"سرنوشت ساز بودن","[]"
"سرنگون ساختن","[]"
"سرنگون شدن","[افتادن, فروافتادن, فروغلتيدن, برگشتن]"
"سرنگون کردن","[]"
"سرهم کندن","[]"
"سروسامان بخشدن","[]"
"سروسامان بخشیدن","[]"
"سروسامان دادن","[]"
"سروصدا کردن","[]"
"سروکار داشتن","[]"
"سرویس دادن","[]"
"سرپرستی کردن","[]"
"سرپوش گذاشتن","[پوشيدن]"
"سرپیچی نمودن","[سرتابيدن, سرپيچيدن]"
"سرپیچی کردن","[سرتابيدن, سرپيچيدن]"
"سرپیچی کندن","[]"
"سرچشمه گرفتن","[]"
"سرکوب شدن","[]"
"سرکوب کردن","[فرونشاندن]"
"سرکوب کندن","[]"
"سرگردان بودن","[]"
"سرگردان شدن","[]"
"سرگردان کردن","[]"
"سرگرم بودن","[]"
"سرگرم ساختن","[]"
"سرگرم شدن","[]"
"سرگرم کردن","[]"
"سرگرم کندن","[]"
"سرگیجه شدن","[]"
"سرگیجه گرفتن","[]"
"سریع شدن","[]"
"سست شدن","[وارفتن]"
"سست کردن","[]"
"سستی کردن","[]"
"سعایت کردن","[]"
"سعی داشتن","[کوشيدن]"
"سعی نمودن","[کوشيدن]"
"سعی کردن","[کوشيدن]"
"سعی کن","[]"
"سعی کندن","[]"
"سفارش دادن","[]"
"سفارش کردن","[]"
"سفت شدن","[]"
"سفت کردن","[]"
"سفر رفتن","[]"
"سفر نکندن","[]"
"سفر کردن","[]"
"سفر کندن","[]"
"سفله شدن","[]"
"سفید شدن","[]"
"سفید کردن","[]"
"سقط شدن","[]"
"سقط کندن","[]"
"سقوط کردن","[افتادن, فروافتادن, فروغلتيدن]"
"سقوط کندن","[]"
"سلام دادن","[]"
"سلام کردن","[]"
"سلام کندن","[]"
"سلب کردن","[گرفتن]"
"سلب کندن","[]"
"سلطنت کردن","[]"
"سلطنت کندن","[]"
"سلطه پیدا کندن","[]"
"سلطه کردن","[]"
"سلطه یافتن","[]"
"سلوک کردن","[]"
"سمج بودن","[ايستادن]"
"سمی کردن","[]"
"سنجیده شدن","[]"
"سنگ انداختن","[]"
"سنگ تراشیدن","[]"
"سنگ زدن","[]"
"سنگ فرش کردن","[]"
"سنگین باشدن","[]"
"سنگین بودن","[]"
"سنگین شدن","[گرانيدن]"
"سنگین نبودن","[]"
"سنگین کردن","[]"
"سنگینی کردن","[]"
"سنگینی کندن","[]"
"سه تار می‌نواختن","[]"
"سهل‌انگاری کردن","[]"
"سهم داشتن","[]"
"سهمیه داشتن","[]"
"سهمیه‌بندی شدن","[]"
"سهیم باشدن","[]"
"سهیم بودن","[]"
"سهیم شدن","[]"
"سهیم کردن","[]"
"سوا کندن","[]"
"سواد داشتن","[]"
"سوار شدن","[برنشستن]"
"سوار کردن","[نشاندن, برنشانيدن, برنشاندن]"
"سوار کندن","[]"
"سواری دادن","[]"
"سوال کردن","[بازپرسيدن, پرسيدن]"
"سوبسید دادن","[]"
"سوت کشیدن","[]"
"سود بردن","[]"
"سود دادن","[]"
"سودجو بودن","[]"
"سودمند باشدن","[]"
"سودمند بودن","[]"
"سوراخ کردن","[سفتن]"
"سوراخ کندن","[]"
"سوزن زدن","[]"
"سوزن سوزن شدن","[]"
"سوسو زدن","[]"
"سوق دادن","[کشاندن]"
"سوگند خوردن","[]"
"سوگند دادن","[]"
"سوگند یاد می‌کنمن","[]"
"سوگند یاد می‌کنندن","[]"
"سوگند یاد کردمن","[]"
"سوگند یاد کردن","[]"
"سوگند یاد کردندن","[]"
"سپاس گزاردن","[]"
"سپاس گفتن","[]"
"سپرده شدن","[]"
"سپری شدن","[برگذشتن, گذشتن]"
"سپری کردن","[گذراندن, گساردن, گذرانيدن, گساريدن]"
"سکته کردن","[]"
"سکنی گرفتن","[]"
"سکنی گزیدن","[]"
"سکه زن","[]"
"سکوت کردن","[]"
"سکوت کندن","[]"
"سکونت داشتن","[]"
"سکونت گرفتن","[]"
"سکونت گزیدن","[]"
"سکونت گزیندن","[]"
"سیاست داشتن","[]"
"سیاست کردن","[]"
"سیاسی کاری کردن","[]"
"سیاه شدن","[]"
"سیاه کردن","[فريفتن, فريبيدن]"
"سیر شدن","[سيريدن]"
"سیر کردن","[نگريستن, رفتن, نگريدن, پيمودن, نورديدن, پوييدن]"
"سیراب شدن","[]"
"سیراب کردن","[]"
"سیراب کندن","[]"
"سیراب‌شده‌اندن","[]"
"سیر‌شده‌اندن","[]"
"سیطره داشتن","[]"
"سیلی بزندن","[]"
"سیلی خوردن","[]"
"سیلی زدن","[خواباندن]"
"سینه زدن","[]"
"سیگار کشیدن","[]"
"شاد باشدن","[]"
"شاد بودن","[]"
"شاد شدن","[]"
"شاد کردن","[]"
"شاد گشتن","[]"
"شادباش گفتن","[]"
"شادمان بودن","[]"
"شادمان شدن","[]"
"شادمان گرداندن","[]"
"شادی کردن","[]"
"شارژ کردن","[]"
"شاغل بودن","[]"
"شامل بودن","[دربرداشتن]"
"شامل شدن","[پرداختن, دربرداشتن]"
"شامل کردن","[آماردن, برشماردن, برشمردن]"
"شانس داشتن","[]"
"شانه کردن","[]"
"شاهد آوردن","[]"
"شاهد گرفتن","[]"
"شاگردی کردن","[]"
"شایسته بودن","[برازيدن, سزيدن, زيبيدن, شايستن]"
"شایسته دانستن","[]"
"شایسته شدن","[]"
"شایسته نبودن","[]"
"شایستگی داشتن","[سزيدن, شايستن]"
"شایع شدن","[پيچيدن]"
"شایع کردن","[]"
"شایعه کردن","[]"
"شب زنده‌داری می‌کردن","[]"
"شب شدن","[]"
"شباهت داشتن","[رفتن, ماندن, مانستن]"
"شبهه داشتن","[]"
"شبهه کردن","[]"
"شبهه کندن","[]"
"شبیه بودن","[]"
"شبیه شدن","[]"
"شبیه کردن","[]"
"شتاب دادن","[شتاباندن, شتابانيدن]"
"شتاب کردن","[]"
"شتاب گرفتن","[]"
"شجاع بودن","[]"
"شخم زدن","[]"
"شدت پیدا نکندن","[]"
"شدت پیدا کردن","[]"
"شدت گرفتن","[]"
"شدت یافتن","[]"
"شدید شدن","[]"
"شدید کردن","[]"
"شراب خوردن","[]"
"شرافت داشتن","[]"
"شرح دادن","[]"
"شرح کردن","[فرمودن, گفتن, دردادن]"
"شرط داشتن","[]"
"شرط کردن","[]"
"شرط‌بندی کردن","[]"
"شرعی بودن","[]"
"شرم زده شدمن","[]"
"شرم کردن","[]"
"شرمسار شستن","[]"
"شرمنده شدن","[]"
"شرمگین شدن","[]"
"شروع شدن","[]"
"شروع نمودن","[آغازيدن]"
"شروع کردن","[آغازيدن]"
"شروع کن","[]"
"شروع کندن","[]"
"شرکت بکندن","[]"
"شرکت جستن","[]"
"شرکت دادن","[]"
"شرکت داشتن","[]"
"شرکت نمودن","[]"
"شرکت نکردن","[]"
"شرکت کردن","[]"
"شرکت کندن","[]"
"شریک بودن","[]"
"شریک شدن","[]"
"شریک کردن","[]"
"شستشو دادن","[شوياندن, شستن, فروشستن]"
"شستشو کردن","[شوياندن, شستن]"
"شستشو کندن","[]"
"شعار دادن","[]"
"شعر سرودن","[]"
"شعر گفتن","[]"
"شعله ور سازدن","[]"
"شعله ور شدن","[برافروختن]"
"شعله ور شودن","[]"
"شعله ور می‌شدن","[]"
"شعله ور کردن","[برافروختن, برفروختن]"
"شعله ورکندن","[]"
"شعله کشیدن","[]"
"شفا دادن","[]"
"شفا طلبیدن","[]"
"شفاف باشدن","[]"
"شفاف بودن","[]"
"شفاف شدن","[]"
"شفاف نکردن","[]"
"شفاف کردن","[]"
"شفاف‌شده‌اندن","[]"
"شل کردن","[]"
"شلاق زدن","[]"
"شلوغ شدن","[]"
"شلوغ کردن","[غرنبيدن]"
"شلیک کردن","[درکردن]"
"شلیک کندن","[]"
"شماتت کردن","[نکوهيدن]"
"شماره زدن","[]"
"شمشیر زدن","[]"
"شمشیر کشیدن","[]"
"شنا کردن","[]"
"شناخت پیدا کردن","[]"
"شناخته شدن","[]"
"شناخته شستن","[]"
"شناخته‌نشده‌اندن","[]"
"شناسایی شدن","[]"
"شناسایی کردن","[شناختن]"
"شناسایی کندن","[]"
"شناسایی‌نشده‌اندن","[]"
"شناور ساختن","[]"
"شناور کردن","[]"
"شنیده شدن","[]"
"شهادت دادن","[]"
"شهرت داشتن","[]"
"شهرت پیدا کندن","[]"
"شهرت یافتن","[اسم‌درکردن]"
"شهید شدن","[]"
"شهید کردن","[]"
"شهید کندن","[]"
"شوت زدن","[شوتيدن]"
"شوت کردن","[شوتيدن]"
"شوخ طبع بودن","[]"
"شوخی کردن","[]"
"شورش کردن","[شوريدن, سربرآوردن]"
"شوق داشتن","[]"
"شوکه شدن","[]"
"شوکه‌شده‌امن","[]"
"شک داشتن","[]"
"شک نمودن","[]"
"شک کردن","[]"
"شکار شدن","[]"
"شکار کردن","[گرفتن]"
"شکار کندن","[]"
"شکاف انداختن","[گسليدن, گسستن, شکافتن]"
"شکاف برداشتن","[]"
"شکافته شدن","[شکافتن]"
"شکایت کردن","[ناليدن]"
"شکایت کن","[]"
"شکایت کندن","[]"
"شکر کردن","[]"
"شکر گزاردن","[]"
"شکرک زدن","[]"
"شکرک نزندن","[]"
"شکرگزاری کردن","[]"
"شکست خوردن","[واخوردن]"
"شکست دادن","[بردن]"
"شکسته شدن","[شکستن, درشکستن]"
"شکفته شدن","[شکفتن]"
"شکل بخشیدن","[]"
"شکل دادن","[]"
"شکل گرفتن","[]"
"شکنجه شدن","[]"
"شکنجه کردن","[]"
"شکنجه‌شده‌اندن","[]"
"شکوفا شدن","[]"
"شکوفا کردن","[بارآوردن, شکوفاندن, شکوفانيدن]"
"شکوه کردن","[ناليدن]"
"شکیبا باشدن","[]"
"شکیبایی کردن","[نشستن, تاييدن, ايستادن, شکيبيدن]"
"شگفت زده شدمن","[]"
"شگفت زده می‌کندن","[]"
"شگفت زده کردن","[]"
"شگفتی کردن","[]"
"شیر خوردن","[]"
"شیر دادن","[]"
"شیر ندادن","[]"
"شیر نوشیدن","[]"
"شیر کردن","[]"
"شیرجه رفتن","[]"
"شیرین زبان بودن","[]"
"شیرین شدن","[]"
"شیرین کردن","[]"
"شیطان بودن","[]"
"شیطنت کن","[]"
"شیوا بودن","[]"
"شیوع پیدا کندن","[]"
"شیوع یافتن","[]"
"صاحب شدن","[برداشتن]"
"صادر شدن","[]"
"صادر کردن","[]"
"صادر کن","[]"
"صادر کندن","[]"
"صادر‌نشده‌بودن","[]"
"صاف شدن","[]"
"صاف کردن","[صافيدن, پالودن]"
"صبر کردن","[نشستن, تاييدن, ايستادن, درنگيدن, شکيبيدن]"
"صبر کن","[]"
"صبر کندن","[]"
"صحبت داشتن","[]"
"صحبت کردن","[]"
"صحبت کندن","[]"
"صحه گذاردن","[]"
"صحه گذاشتن","[]"
"صحیح باشدن","[]"
"صحیح بودن","[]"
"صحیح دانستن","[]"
"صحیح نبودن","[]"
"صدا زدن","[]"
"صدا کردن","[خواندن]"
"صدا کندن","[]"
"صداقت داشتن","[]"
"صدرنشین بودن","[]"
"صدق کردن","[دربرگرفتن]"
"صدقه خواستن","[]"
"صدقه دادن","[]"
"صدمه بزندن","[]"
"صدمه خوردن","[]"
"صدمه دیدن","[]"
"صدمه زدن","[]"
"صدمه ندیدن","[]"
"صراحت داشتن","[]"
"صرف شدن","[]"
"صرف نظر نمی‌کردمن","[]"
"صرف نظر نمی‌کنندن","[]"
"صرف نمودن","[گذراندن]"
"صرف کردن","[گذراندن, خوردن]"
"صرف کندن","[]"
"صرفه‌جویی کردن","[]"
"صریح بودن","[]"
"صعود کردن","[]"
"صعود کندن","[]"
"صف کشیدن","[]"
"صفا بخشیدن","[]"
"صفا کن","[]"
"صفر کندن","[]"
"صلاح بداندن","[]"
"صلاح دانستن","[]"
"صلاح دیدن","[]"
"صلاحیت داشتن","[سزيدن, شايستن]"
"صلح کردن","[درساختن]"
"صلح کندن","[]"
"صمیمیت داشتن","[]"
"صمیمی‌شده‌امن","[]"
"صنعتی کردن","[]"
"صورت دادن","[]"
"صورت نوشتن","[]"
"صورت پذیرفتن","[]"
"صورت کردن","[]"
"صورت گرفتن","[]"
"صورت یافتن","[]"
"صیانت کردن","[]"
"صید شدن","[]"
"صید کردن","[گرفتن]"
"صید کندن","[]"
"صیقل دادن","[پرداختن]"
"ضایع شدن","[]"
"ضایع کردن","[]"
"ضبط شدن","[]"
"ضبط کردن","[برنگاشتن, فروگرفتن, برداشتن]"
"ضبط کندن","[]"
"ضخیم شدن","[]"
"ضدعفونی کردن","[]"
"ضرب کردن","[]"
"ضرب کندن","[]"
"ضربان داشتن","[زدن, تپيدن, طپيدن]"
"ضربت زن","[]"
"ضربه ببیندن","[]"
"ضربه خوردن","[]"
"ضربه دیدن","[]"
"ضربه زدن","[زدن, کوباندن, کوبانيدن]"
"ضربه نبیندن","[]"
"ضرر داشتن","[]"
"ضرر دیدن","[]"
"ضرر رساندن","[]"
"ضرر زدن","[]"
"ضرر کردن","[]"
"ضرورت داشتن","[بايستن]"
"ضرورت پیدا می‌کندن","[]"
"ضرورت یافتن","[]"
"ضروری باشدن","[]"
"ضروری بداندن","[]"
"ضروری بودن","[بايستن]"
"ضروری دانستن","[]"
"ضروری ساختن","[]"
"ضروری شدن","[]"
"ضعف داشتن","[]"
"ضعیف باشدن","[]"
"ضعیف بودن","[]"
"ضعیف شدن","[وارفتن]"
"ضعیف کردن","[]"
"ضعیف کندن","[]"
"ضمانت کردن","[]"
"ضمیمه شدن","[]"
"ضمیمه کردن","[چسبانيدن]"
"طاق زدن","[]"
"طاقت آوردن","[گذراندن, تاويدن, برتابيدن, برتافتن]"
"طاقت داشتن","[]"
"طبخ کردن","[پزانيدن, پزاندن, پختن]"
"طبقه‌بندی کردن","[]"
"طبقه‌بندی کندن","[]"
"طبیعی شدن","[هنجاريدن]"
"طراحی کردن","[]"
"طراحی کندن","[]"
"طراوت بخشیدن","[]"
"طرح دادن","[]"
"طرح شدن","[]"
"طرح کردن","[]"
"طرد شدن","[]"
"طرد کردن","[راندن]"
"طرد کندن","[]"
"طرفدار داشتن","[]"
"طرفداری کردن","[]"
"طعمه حریق شدن","[برافروختن]"
"طعمه حریق شدندن","[]"
"طعنه بزندن","[]"
"طعنه زدن","[]"
"طغیان کردن","[شوريدن, سربرآوردن]"
"طفره رفتن","[]"
"طلاق دادن","[]"
"طلاق گرفتن","[]"
"طلوع کردن","[بردميدن, برآمدن, درآمدن, سربرآوردن, دميدن]"
"طلوع کندن","[]"
"طمع داشتن","[]"
"طمع کردن","[]"
"طمع کن","[]"
"طنز گفتن","[]"
"طنین افکندن","[پيچيدن, بازتافتن, پژواکيدن]"
"طواف کردن","[]"
"طوفان شدن","[]"
"طوفانی شدن","[آشوبيدن]"
"طول دن","[]"
"طول کشیدن","[ديريدن]"
"طولانی شدن","[]"
"طی شدن","[گذشتن]"
"طی کردن","[گذراندن, رفتن, پيمودن, نورديدن, پوييدن]"
"طی کندن","[]"
"ظالم شدن","[]"
"ظاهر ساختن","[فرانمودن]"
"ظاهر شدن","[]"
"ظاهر کردن","[فرانمودن, نمودن, نماياندن]"
"ظاهر‌نشده‌باشدن","[]"
"ظرفیت داشتن","[گرفتن]"
"ظفر یافتن","[]"
"ظلم کردن","[]"
"ظهور پیدا می‌کندن","[]"
"ظهور پیدا کردن","[]"
"ظهور پیدا کندن","[]"
"ظهور کردن","[]"
"ظهور کندن","[]"
"ظهور یافتن","[]"
"عاجز بودن","[]"
"عادت بکندن","[]"
"عادت دادن","[]"
"عادت داشتن","[]"
"عادت کردن","[]"
"عادل باشدن","[]"
"عادل بودن","[]"
"عادی شدن","[هنجاريدن]"
"عارض شدن","[]"
"عاشق بودن","[]"
"عاقل بودن","[]"
"عالی بودن","[]"
"عام باشدن","[]"
"عام بودن","[]"
"عاید شدن","[]"
"عایق‌بندی کردن","[]"
"عبادت کردن","[]"
"عبرت گرفتن","[]"
"عبور دادن","[گذراندن]"
"عبور کردن","[گذشتن, گذارآوردن]"
"عبور کندن","[]"
"عجله داشتن","[]"
"عجله کردن","[]"
"عجله کن","[]"
"عجیب بودن","[]"
"عدالت کردن","[]"
"عدالت کندن","[]"
"عدول کردن","[شکستن]"
"عذاب دادن","[چزانيدن, چزاندن]"
"عذر خواستن","[پوزيدن]"
"عذرخواهی کردن","[پوزيدن]"
"عذرخواهی کندن","[]"
"عربده کشیدن","[]"
"عرض اندام کنندن","[]"
"عرض دن","[]"
"عرض شدن","[]"
"عرض نمودن","[گفتن]"
"عرض وجود می‌کندن","[]"
"عرض کردن","[گفتن]"
"عرضه بکندن","[]"
"عرضه داشتن","[گفتن, توانستن, يارستن]"
"عرضه ساختن","[]"
"عرضه شدن","[]"
"عرضه نمودن","[]"
"عرضه کردن","[]"
"عرضه کندن","[]"
"عرق کردن","[]"
"عروج کردن","[]"
"عروسی کردن","[]"
"عروسی کندن","[]"
"عریان شدن","[]"
"عزا گرفتن","[]"
"عزت دادن","[]"
"عزل کردن","[]"
"عزل کندن","[]"
"عزیز بکندن","[]"
"عزیز شدن","[]"
"عزیز کردن","[]"
"عزیمت نمودن","[]"
"عزیمت کردن","[]"
"عشق داشتن","[]"
"عشق ورزیدن","[]"
"عشوه آمدن","[]"
"عصبانی باشدن","[]"
"عصبانی بودن","[]"
"عصبانی شدن","[برافروختن]"
"عصبانی کردن","[]"
"عصبی بودن","[]"
"عصبی شدن","[برافروختن]"
"عصبی شستن","[]"
"عصیان نمودن","[شوريدن, سربرآوردن]"
"عضو بودن","[]"
"عضو شدن","[]"
"عضویت داشتن","[]"
"عطا کردن","[بخشيدن, واگذاشتن]"
"عطا کن","[]"
"عطرآگین کردن","[]"
"عطش داشتن","[]"
"عظمت داشتن","[]"
"عفو کردن","[بخشودن, بخشاييدن, بخشيدن, بخشانيدن, گذشتن, بخشاندن]"
"عفو کن","[]"
"عقب افتادن","[]"
"عقب انداختن","[]"
"عقب راندن","[]"
"عقب رفتن","[پس‌نشستن]"
"عقب زدن","[راندن]"
"عقب ماندن","[]"
"عقب نشستن","[پس‌نشستن]"
"عقب نماندن","[]"
"عقب کشیدن","[کشيدن]"
"عقب‌نشینی کردن","[پس‌نشستن]"
"عقب‌نشینی کندن","[]"
"عقد کردن","[بستن]"
"عقل داشتن","[]"
"عقیده داشتن","[پنداشتن, پنداريدن]"
"عقیم شدن","[]"
"عقیم ماندن","[]"
"عقیم کردن","[]"
"عقیم گذاشتن","[]"
"علاج شدن","[]"
"علاقه داشتن","[خواستن]"
"علاقه مند باشدن","[]"
"علاقه مند بودندن","[]"
"علاقه مند شدن","[]"
"علاقه مند شدندن","[]"
"علاقه مند می‌باشدن","[]"
"علاقه پیدا می‌کنمن","[]"
"علاقه پیدا کردن","[]"
"علامت دادن","[]"
"علامت زدن","[]"
"علت داشتن","[]"
"علم کردن","[فرازاندن, خيزاندن, افراختن, برخيزاندن, فراداشتن, افراشتن, برافراختن, برافراشتن]"
"علم کندن","[]"
"علنی شدن","[آشکاريدن]"
"علنی کردن","[فرانمودن]"
"عمارت کردن","[برساختن, ساختن]"
"عمر کردن","[زيستن]"
"عمل آمدن","[]"
"عمل آوردن","[]"
"عمل بکندن","[]"
"عمل شدن","[]"
"عمل نمودن","[]"
"عمل نکندن","[]"
"عمل کردن","[]"
"عمل کن","[]"
"عمل کندن","[]"
"عملی بودن","[]"
"عملی ساختن","[]"
"عملی شدن","[]"
"عملی نساختن","[]"
"عملی نشدن","[]"
"عملی کردن","[]"
"عملی کندن","[]"
"عملیات کردن","[]"
"عمل‌نشده‌بودن","[]"
"عمود بودن","[]"
"عمومی باشدن","[]"
"عمومی بودن","[]"
"عمومی کردن","[]"
"عمومیت بخشدن","[]"
"عمومیت داشتن","[]"
"عمومیت یافتن","[]"
"عناد داشتن","[]"
"عنایت نمودن","[]"
"عنایت کن","[]"
"عنایت کندن","[]"
"عنوان داشتن","[فرمودن, گفتن, دردادن]"
"عنوان شدن","[]"
"عنوان کردن","[فرمودن, گفتن, دردادن]"
"عهد بستن","[]"
"عهد بنددن","[]"
"عهد کردن","[]"
"عهدشکنی کردن","[]"
"عهده‌دار باشدن","[]"
"عهده‌دار بودن","[]"
"عهده‌دار شدن","[]"
"عود کردن","[]"
"عودت دادن","[برگرداندن, بازگرداندن, فرازدادن, بازگردانيدن]"
"عوض دادن","[]"
"عوض شدن","[دگريدن]"
"عوض کردن","[]"
"عوض کندن","[]"
"عکاسی کردن","[]"
"عکس العمل ندارندن","[]"
"عکس العمل نداشتن","[]"
"عکس گرفتن","[]"
"عیادت کردن","[]"
"عیان کردن","[فرانمودن]"
"عیب دانستن","[]"
"عیب شمردن","[]"
"عیب کردن","[نکوهيدن]"
"عیب گرفتن","[]"
"عینیت بخشیدن","[]"
"عینیت یافتن","[]"
"غارت شدن","[]"
"غارت کردن","[چاپيدن]"
"غافل بودن","[]"
"غافل شدن","[]"
"غافل کردن","[فريفتن, فريبيدن]"
"غافل کندن","[]"
"غالب باشدن","[]"
"غالب شدن","[]"
"غالب کردن","[]"
"غالب گرداندن","[]"
"غالب گردیدن","[]"
"غالب‌شده‌اندن","[]"
"غبطه خوردن","[]"
"غبغب انداختن","[]"
"غذا خوردن","[]"
"غذا دادن","[]"
"غر زدن","[لنديدن, ژکيدن]"
"غرامت پرداختن","[]"
"غرامت کردن","[]"
"غرس کردن","[نشاندن, کشتن, کاشتن]"
"غرغره کردن","[]"
"غرق شدن","[]"
"غرق نشدن","[]"
"غرق کردن","[]"
"غرق کندن","[]"
"غرقه ساختن","[]"
"غرقه شدن","[]"
"غره بودن","[]"
"غره شدن","[]"
"غروب نکندن","[]"
"غروب کردن","[واترقيدن]"
"غرور کردن","[]"
"غرولند کردن","[لنديدن, ژکيدن]"
"غریب نمودن","[]"
"غسل دادن","[]"
"غسل دن","[]"
"غصب کردن","[]"
"غصه خوردن","[]"
"غضب کردن","[]"
"غفلت نمودن","[]"
"غفلت نکردن","[]"
"غفلت ورزیدن","[]"
"غفلت کردن","[]"
"غفلت کندن","[]"
"غفلت‌شده‌اندن","[]"
"غلبه بکندن","[]"
"غلبه داشتن","[]"
"غلبه پیدا می‌کندن","[]"
"غلبه پیدا کندن","[]"
"غلبه کردن","[]"
"غلبه کندن","[]"
"غلبه یافتن","[]"
"غلت خوردن","[غلطيدن, غلتيدن]"
"غلت زدن","[غلطيدن, غلتيدن]"
"غلط کردن","[]"
"غلغله افتادن","[]"
"غلو کردن","[لافيدن]"
"غلیظ شدن","[]"
"غم خوردن","[]"
"غمگین بودن","[]"
"غمگین کردن","[]"
"غنی باشدن","[]"
"غنی بودن","[]"
"غنی ساختن","[]"
"غنی کردن","[]"
"غنیمت شمردن","[]"
"غنیمت گرفتن","[]"
"غوطه خوردن","[]"
"غوطه ور ساختن","[]"
"غوطه ور شدن","[]"
"غوطه ور می‌شدندن","[]"
"غوطه ور می‌شودن","[]"
"غوطه ور می‌شوندن","[]"
"غوغا کردن","[غرنبيدن]"
"غیب شدن","[]"
"غیبت داشتن","[]"
"غیبت کردن","[]"
"غیور بودن","[]"
"فاتح شدن","[]"
"فاتحه خواندن","[]"
"فارغ گشتن","[]"
"فارغ‌شده‌امن","[]"
"فاسد شدن","[گنديدن, پوسيدن]"
"فاش ساختن","[گفتن]"
"فاش شدن","[]"
"فاش کردن","[گفتن]"
"فاش کندن","[]"
"فاش گردیدن","[]"
"فاش‌نشده‌بودن","[]"
"فاصله افتادن","[]"
"فاصله انداختن","[]"
"فاصله دادن","[]"
"فاصله گذاشتن","[]"
"فاصله گرفتن","[]"
"فال گرفتن","[]"
"فاکتور گرفتن","[زدن]"
"فایده داشتن","[صرفيدن]"
"فایده رساندن","[]"
"فایق آمدن","[]"
"فتح شدن","[]"
"فتح کردن","[]"
"فتح کندن","[]"
"فحش دادن","[]"
"فخرفروشی نکندن","[]"
"فدا شدن","[]"
"فدا کردن","[]"
"فدا کندن","[]"
"فداکاری کردن","[]"
"فراتر رفتن","[]"
"فراتر رودن","[]"
"فراخ شدن","[]"
"فرار کردن","[دررفتن, گريختن]"
"فرار کن","[]"
"فرار کندن","[]"
"فراری دادن","[تارانيدن, تاراندن, گريزاندن, گريزانيدن]"
"فراری شدن","[گريختن]"
"فراز آمدن","[رسيدن]"
"فراز کردن","[گشادن, گشودن, بازگشودن, برگشودن, برگشادن]"
"فراغت یافتن","[]"
"فرافکنی کردن","[]"
"فراموش شدن","[]"
"فراموش نکندن","[]"
"فراموش کردن","[]"
