,word
3560,ساکت کردن
3561,ساکت کندن
3562,ساکن بودن
3563,ساکن شدن
3564,ساکن کردن
3565,سایه افکندن
3566,سایه انداختن
3567,سایه گستردن
3568,سبب داشتن
3569,سبب شدن
3570,سبب نداشتن
3571,سبز شدن
3572,سبز کردن
3573,سبز کندن
3574,سبقت گرفتن
3575,سبک شدن
3576,سبک شمردن
3577,سبک کردن
3578,سبک گردانیدن
3579,ستاره نبودن
3580,ستایش کردن
3581,ستایش کندن
3582,ستبر شدن
3583,ستم دیدن
3584,ستم کردن
3585,ستم کندن
3586,ستوه آمدن
3587,ستوه آوردن
3588,ستیزه کردن
3589,سجده بردن
3590,سجده کردن
3591,سخت باشدن
3592,سخت بودن
3593,سخت شدن
3594,سخت گرفتن
3595,سختی کشیدن
3596,سخن راندن
3597,سخن رفتن
3598,سخن کردن
3599,سخن گفتن
3600,سخنرانی کردن
3601,سخنرانی کندن
3602,سخیف بودن
3603,سد شدن
3604,سد کردن
3605,سد کندن
3606,سر آمدن
3607,سر آوردن
3608,سر برداشتن
3609,سر بردن
3610,سر برن
3611,سر بریدن
3612,سر بزندن
3613,سر بلند می‌کندن
3614,سر بلند کنندن
3615,سر بودن
3616,سر خوردن
3617,سر دادن
3618,سر دوراهی قرار می‌گیریمن
3619,سر دوراهی قرار گیرندن
3620,سر رسیدن
3621,سر رفتن
3622,سر رودن
3623,سر زبان‌ها می‌افتدن
3624,سر زدن
3625,سر زندن
3626,سر سپردن
3627,سر شدن
3628,سر فرود آوردن
3629,سر فرود می‌آوردن
3630,سر کردن
3631,سر کشیدن
3632,سر کن
3633,سرازیر شدن
3634,سرازیر کردن
3635,سرازیر کندن
3636,سراسیمه بودن
3637,سراسیمه شدن
3638,سراغ داشتن
3639,سراغ گرفتن
3640,سرافکنده شدن
3641,سرایت نکندن
3642,سرایت کردن
3643,سرایت کندن
3644,سربازی رفتن
3645,سربلند شدن
3646,سرخ شدن
3647,سرخ شستن
3648,سرخ کردن
3649,سرخورده شدن
3650,سرد بودن
3651,سرد شدن
3652,سرد کردن
3653,سردرگم بودن
3654,سردرگم کردن
3655,سردی کردن
3656,سرریز شدن
3657,سرزنش شدن
3658,سرزنش کردن
3659,سرسختی نشان دادندن
3660,سرشار کردن
3661,سرشار کندن
3662,سرشکن شدن
3663,سرعت بخشدن
3664,سرعت بخشیدن
3665,سرعت دادن
3666,سرعت عمل داردن
3667,سرعت گرفتن
3668,سرقت شدن
3669,سرقت کردن
3670,سرم زدن
3671,سرما خوردن
3672,سرمایه داشتن
3673,سرمدی بودن
3674,سرمشق قرار دادن
3675,سرمشق قرار دهیمن
3676,سرمه کشیدن
3677,سرنا نواختن
3678,سرنوشت ساز باشدن
3679,سرنوشت ساز بودن
3680,سرنگون ساختن
3681,سرنگون شدن
3682,سرنگون کردن
3683,سرهم کندن
3684,سروسامان بخشدن
3685,سروسامان بخشیدن
3686,سروسامان دادن
3687,سروصدا کردن
3688,سروکار داشتن
3689,سرویس دادن
3690,سرپرستی کردن
3691,سرپوش گذاشتن
3692,سرپیچی نمودن
3693,سرپیچی کردن
3694,سرپیچی کندن
3695,سرچشمه گرفتن
3696,سرکوب شدن
3697,سرکوب کردن
3698,سرکوب کندن
3699,سرگردان بودن
3700,سرگردان شدن
3701,سرگردان کردن
3702,سرگرم بودن
3703,سرگرم ساختن
3704,سرگرم شدن
3705,سرگرم کردن
3706,سرگرم کندن
3707,سرگیجه شدن
3708,سرگیجه گرفتن
3709,سریع شدن
3710,سست شدن
3711,سست کردن
3712,سستی کردن
3713,سعایت کردن
3714,سعی داشتن
3715,سعی نمودن
3716,سعی کردن
3717,سعی کن
3718,سعی کندن
3719,سفارش دادن
3720,سفارش کردن
3721,سفت شدن
3722,سفت کردن
3723,سفر رفتن
3724,سفر نکندن
3725,سفر کردن
3726,سفر کندن
3727,سفله شدن
3728,سفید شدن
3729,سفید کردن
3730,سقط شدن
3731,سقط کندن
3732,سقوط کردن
3733,سقوط کندن
3734,سلام دادن
3735,سلام کردن
3736,سلام کندن
3737,سلب کردن
3738,سلب کندن
3739,سلطنت کردن
3740,سلطنت کندن
3741,سلطه پیدا کندن
3742,سلطه کردن
3743,سلطه یافتن
3744,سلوک کردن
3745,سمج بودن
3746,سمی کردن
3747,سنجیده شدن
3748,سنگ انداختن
3749,سنگ تراشیدن
3750,سنگ زدن
3751,سنگ فرش کردن
3752,سنگین باشدن
3753,سنگین بودن
3754,سنگین شدن
3755,سنگین نبودن
3756,سنگین کردن
3757,سنگینی کردن
3758,سنگینی کندن
3759,سه تار می‌نواختن
3760,سهل‌انگاری کردن
3761,سهم داشتن
3762,سهمیه داشتن
3763,سهمیه‌بندی شدن
3764,سهیم باشدن
3765,سهیم بودن
3766,سهیم شدن
3767,سهیم کردن
3768,سوا کندن
3769,سواد داشتن
3770,سوار شدن
3771,سوار کردن
3772,سوار کندن
3773,سواری دادن
3774,سوال کردن
3775,سوبسید دادن
3776,سوت کشیدن
3777,سود بردن
3778,سود دادن
3779,سودجو بودن
3780,سودمند باشدن
3781,سودمند بودن
3782,سوراخ کردن
3783,سوراخ کندن
3784,سوزن زدن
3785,سوزن سوزن شدن
3786,سوسو زدن
3787,سوق دادن
3788,سوگند خوردن
3789,سوگند دادن
3790,سوگند یاد می‌کنمن
3791,سوگند یاد می‌کنندن
3792,سوگند یاد کردمن
3793,سوگند یاد کردن
3794,سوگند یاد کردندن
3795,سپاس گزاردن
3796,سپاس گفتن
3797,سپرده شدن
3798,سپری شدن
3799,سپری کردن
3800,سکته کردن
3801,سکنی گرفتن
3802,سکنی گزیدن
3803,سکه زن
3804,سکوت کردن
3805,سکوت کندن
3806,سکونت داشتن
3807,سکونت گرفتن
3808,سکونت گزیدن
3809,سکونت گزیندن
3810,سیاست داشتن
3811,سیاست کردن
3812,سیاسی کاری کردن
3813,سیاه شدن
3814,سیاه کردن
3815,سیر شدن
3816,سیر کردن
3817,سیراب شدن
3818,سیراب کردن
3819,سیراب کندن
3820,سیراب‌شده‌اندن
3821,سیر‌شده‌اندن
3822,سیطره داشتن
3823,سیلی بزندن
3824,سیلی خوردن
3825,سیلی زدن
3826,سینه زدن
3827,سیگار کشیدن
3828,شاد باشدن
3829,شاد بودن
3830,شاد شدن
3831,شاد کردن
3832,شاد گشتن
3833,شادباش گفتن
3834,شادمان بودن
3835,شادمان شدن
3836,شادمان گرداندن
3837,شادی کردن
3838,شارژ کردن
3839,شاغل بودن
3840,شامل بودن
3841,شامل شدن
3842,شامل کردن
3843,شانس داشتن
3844,شانه کردن
3845,شاهد آوردن
3846,شاهد گرفتن
3847,شاگردی کردن
3848,شایسته بودن
3849,شایسته دانستن
3850,شایسته شدن
3851,شایسته نبودن
3852,شایستگی داشتن
3853,شایع شدن
3854,شایع کردن
3855,شایعه کردن
3856,شب زنده‌داری می‌کردن
3857,شب شدن
3858,شباهت داشتن
3859,شبهه داشتن
3860,شبهه کردن
3861,شبهه کندن
3862,شبیه بودن
3863,شبیه شدن
3864,شبیه کردن
3865,شتاب دادن
3866,شتاب کردن
3867,شتاب گرفتن
3868,شجاع بودن
3869,شخم زدن
3870,شدت پیدا نکندن
3871,شدت پیدا کردن
3872,شدت گرفتن
3873,شدت یافتن
3874,شدید شدن
3875,شدید کردن
3876,شراب خوردن
3877,شرافت داشتن
3878,شرح دادن
3879,شرح کردن
3880,شرط داشتن
3881,شرط کردن
3882,شرط‌بندی کردن
3883,شرعی بودن
3884,شرم زده شدمن
3885,شرم کردن
3886,شرمسار شستن
3887,شرمنده شدن
3888,شرمگین شدن
3889,شروع شدن
3890,شروع نمودن
3891,شروع کردن
3892,شروع کن
3893,شروع کندن
3894,شرکت بکندن
3895,شرکت جستن
3896,شرکت دادن
3897,شرکت داشتن
3898,شرکت نمودن
3899,شرکت نکردن
3900,شرکت کردن
3901,شرکت کندن
3902,شریک بودن
3903,شریک شدن
3904,شریک کردن
3905,شستشو دادن
3906,شستشو کردن
3907,شستشو کندن
3908,شعار دادن
3909,شعر سرودن
3910,شعر گفتن
3911,شعله ور سازدن
3912,شعله ور شدن
3913,شعله ور شودن
3914,شعله ور می‌شدن
3915,شعله ور کردن
3916,شعله ورکندن
3917,شعله کشیدن
3918,شفا دادن
3919,شفا طلبیدن
3920,شفاف باشدن
3921,شفاف بودن
3922,شفاف شدن
3923,شفاف نکردن
3924,شفاف کردن
3925,شفاف‌شده‌اندن
3926,شل کردن
3927,شلاق زدن
3928,شلوغ شدن
3929,شلوغ کردن
3930,شلیک کردن
3931,شلیک کندن
3932,شماتت کردن
3933,شماره زدن
3934,شمشیر زدن
3935,شمشیر کشیدن
3936,شنا کردن
3937,شناخت پیدا کردن
3938,شناخته شدن
3939,شناخته شستن
3940,شناخته‌نشده‌اندن
3941,شناسایی شدن
3942,شناسایی کردن
3943,شناسایی کندن
3944,شناسایی‌نشده‌اندن
3945,شناور ساختن
3946,شناور کردن
3947,شنیده شدن
3948,شهادت دادن
3949,شهرت داشتن
3950,شهرت پیدا کندن
3951,شهرت یافتن
3952,شهید شدن
3953,شهید کردن
3954,شهید کندن
3955,شوت زدن
3956,شوت کردن
3957,شوخ طبع بودن
3958,شوخی کردن
3959,شورش کردن
3960,شوق داشتن
3961,شوکه شدن
3962,شوکه‌شده‌امن
3963,شک داشتن
3964,شک نمودن
3965,شک کردن
3966,شکار شدن
3967,شکار کردن
3968,شکار کندن
3969,شکاف انداختن
3970,شکاف برداشتن
3971,شکافته شدن
3972,شکایت کردن
3973,شکایت کن
3974,شکایت کندن
3975,شکر کردن
3976,شکر گزاردن
3977,شکرک زدن
3978,شکرک نزندن
3979,شکرگزاری کردن
3980,شکست خوردن
3981,شکست دادن
3982,شکسته شدن
3983,شکفته شدن
3984,شکل بخشیدن
3985,شکل دادن
3986,شکل گرفتن
3987,شکنجه شدن
3988,شکنجه کردن
3989,شکنجه‌شده‌اندن
3990,شکوفا شدن
3991,شکوفا کردن
3992,شکوه کردن
3993,شکیبا باشدن
3994,شکیبایی کردن
3995,شگفت زده شدمن
3996,شگفت زده می‌کندن
3997,شگفت زده کردن
3998,شگفتی کردن
3999,شیر خوردن
4000,شیر دادن
4001,شیر ندادن
4002,شیر نوشیدن
4003,شیر کردن
4004,شیرجه رفتن
4005,شیرین زبان بودن
4006,شیرین شدن
4007,شیرین کردن
4008,شیطان بودن
4009,شیطنت کن
4010,شیوا بودن
4011,شیوع پیدا کندن
4012,شیوع یافتن
4013,صاحب شدن
4014,صادر شدن
4015,صادر کردن
4016,صادر کن
4017,صادر کندن
4018,صادر‌نشده‌بودن
4019,صاف شدن
4020,صاف کردن
4021,صبر کردن
4022,صبر کن
4023,صبر کندن
4024,صحبت داشتن
4025,صحبت کردن
4026,صحبت کندن
4027,صحه گذاردن
4028,صحه گذاشتن
4029,صحیح باشدن
4030,صحیح بودن
4031,صحیح دانستن
4032,صحیح نبودن
4033,صدا زدن
4034,صدا کردن
4035,صدا کندن
4036,صداقت داشتن
4037,صدرنشین بودن
4038,صدق کردن
4039,صدقه خواستن
4040,صدقه دادن
4041,صدمه بزندن
4042,صدمه خوردن
4043,صدمه دیدن
4044,صدمه زدن
4045,صدمه ندیدن
4046,صراحت داشتن
4047,صرف شدن
4048,صرف نظر نمی‌کردمن
4049,صرف نظر نمی‌کنندن
4050,صرف نمودن
4051,صرف کردن
4052,صرف کندن
4053,صرفه‌جویی کردن
4054,صریح بودن
4055,صعود کردن
4056,صعود کندن
4057,صف کشیدن
4058,صفا بخشیدن
4059,صفا کن
4060,صفر کندن
4061,صلاح بداندن
4062,صلاح دانستن
4063,صلاح دیدن
4064,صلاحیت داشتن
4065,صلح کردن
4066,صلح کندن
4067,صمیمیت داشتن
4068,صمیمی‌شده‌امن
4069,صنعتی کردن
4070,صورت دادن
4071,صورت نوشتن
4072,صورت پذیرفتن
4073,صورت کردن
4074,صورت گرفتن
4075,صورت یافتن
4076,صیانت کردن
4077,صید شدن
4078,صید کردن
4079,صید کندن
4080,صیقل دادن
4081,ضایع شدن
4082,ضایع کردن
4083,ضبط شدن
4084,ضبط کردن
4085,ضبط کندن
4086,ضخیم شدن
4087,ضدعفونی کردن
4088,ضرب کردن
4089,ضرب کندن
4090,ضربان داشتن
4091,ضربت زن
4092,ضربه ببیندن
4093,ضربه خوردن
4094,ضربه دیدن
4095,ضربه زدن
4096,ضربه نبیندن
4097,ضرر داشتن
4098,ضرر دیدن
4099,ضرر رساندن
4100,ضرر زدن
4101,ضرر کردن
4102,ضرورت داشتن
4103,ضرورت پیدا می‌کندن
4104,ضرورت یافتن
4105,ضروری باشدن
4106,ضروری بداندن
4107,ضروری بودن
4108,ضروری دانستن
4109,ضروری ساختن
4110,ضروری شدن
4111,ضعف داشتن
4112,ضعیف باشدن
4113,ضعیف بودن
4114,ضعیف شدن
4115,ضعیف کردن
4116,ضعیف کندن
4117,ضمانت کردن
4118,ضمیمه شدن
4119,ضمیمه کردن
4120,طاق زدن
4121,طاقت آوردن
4122,طاقت داشتن
4123,طبخ کردن
4124,طبقه‌بندی کردن
4125,طبقه‌بندی کندن
4126,طبیعی شدن
4127,طراحی کردن
4128,طراحی کندن
4129,طراوت بخشیدن
4130,طرح دادن
4131,طرح شدن
4132,طرح کردن
4133,طرد شدن
4134,طرد کردن
4135,طرد کندن
4136,طرفدار داشتن
4137,طرفداری کردن
4138,طعمه حریق شدن
4139,طعمه حریق شدندن
4140,طعنه بزندن
4141,طعنه زدن
4142,طغیان کردن
4143,طفره رفتن
4144,طلاق دادن
4145,طلاق گرفتن
4146,طلوع کردن
4147,طلوع کندن
4148,طمع داشتن
4149,طمع کردن
4150,طمع کن
4151,طنز گفتن
4152,طنین افکندن
4153,طواف کردن
4154,طوفان شدن
4155,طوفانی شدن
4156,طول دن
4157,طول کشیدن
4158,طولانی شدن
4159,طی شدن
4160,طی کردن
4161,طی کندن
4162,ظالم شدن
4163,ظاهر ساختن
4164,ظاهر شدن
4165,ظاهر کردن
4166,ظاهر‌نشده‌باشدن
4167,ظرفیت داشتن
4168,ظفر یافتن
4169,ظلم کردن
4170,ظهور پیدا می‌کندن
4171,ظهور پیدا کردن
4172,ظهور پیدا کندن
4173,ظهور کردن
4174,ظهور کندن
4175,ظهور یافتن
4176,عاجز بودن
4177,عادت بکندن
4178,عادت دادن
4179,عادت داشتن
4180,عادت کردن
4181,عادل باشدن
4182,عادل بودن
4183,عادی شدن
4184,عارض شدن
4185,عاشق بودن
4186,عاقل بودن
4187,عالی بودن
4188,عام باشدن
4189,عام بودن
4190,عاید شدن
4191,عایق‌بندی کردن
4192,عبادت کردن
4193,عبرت گرفتن
4194,عبور دادن
4195,عبور کردن
4196,عبور کندن
4197,عجله داشتن
4198,عجله کردن
4199,عجله کن
4200,عجیب بودن
4201,عدالت کردن
4202,عدالت کندن
4203,عدول کردن
4204,عذاب دادن
4205,عذر خواستن
4206,عذرخواهی کردن
4207,عذرخواهی کندن
4208,عربده کشیدن
4209,عرض اندام کنندن
4210,عرض دن
4211,عرض شدن
4212,عرض نمودن
4213,عرض وجود می‌کندن
4214,عرض کردن
4215,عرضه بکندن
4216,عرضه داشتن
4217,عرضه ساختن
4218,عرضه شدن
4219,عرضه نمودن
4220,عرضه کردن
4221,عرضه کندن
4222,عرق کردن
4223,عروج کردن
4224,عروسی کردن
4225,عروسی کندن
4226,عریان شدن
4227,عزا گرفتن
4228,عزت دادن
4229,عزل کردن
4230,عزل کندن
4231,عزیز بکندن
4232,عزیز شدن
4233,عزیز کردن
4234,عزیمت نمودن
4235,عزیمت کردن
4236,عشق داشتن
4237,عشق ورزیدن
4238,عشوه آمدن
4239,عصبانی باشدن
4240,عصبانی بودن
4241,عصبانی شدن
4242,عصبانی کردن
4243,عصبی بودن
4244,عصبی شدن
4245,عصبی شستن
4246,عصیان نمودن
4247,عضو بودن
4248,عضو شدن
4249,عضویت داشتن
4250,عطا کردن
4251,عطا کن
4252,عطرآگین کردن
4253,عطش داشتن
4254,عظمت داشتن
4255,عفو کردن
4256,عفو کن
4257,عقب افتادن
4258,عقب انداختن
4259,عقب راندن
4260,عقب رفتن
4261,عقب زدن
4262,عقب ماندن
4263,عقب نشستن
4264,عقب نماندن
4265,عقب کشیدن
4266,عقب‌نشینی کردن
4267,عقب‌نشینی کندن
4268,عقد کردن
4269,عقل داشتن
4270,عقیده داشتن
4271,عقیم شدن
4272,عقیم ماندن
4273,عقیم کردن
4274,عقیم گذاشتن
4275,علاج شدن
4276,علاقه داشتن
4277,علاقه مند باشدن
4278,علاقه مند بودندن
4279,علاقه مند شدن
4280,علاقه مند شدندن
4281,علاقه مند می‌باشدن
4282,علاقه پیدا می‌کنمن
4283,علاقه پیدا کردن
4284,علامت دادن
4285,علامت زدن
4286,علت داشتن
4287,علم کردن
4288,علم کندن
4289,علنی شدن
4290,علنی کردن
4291,عمارت کردن
4292,عمر کردن
4293,عمل آمدن
4294,عمل آوردن
4295,عمل بکندن
4296,عمل شدن
4297,عمل نمودن
4298,عمل نکندن
4299,عمل کردن
4300,عمل کن
4301,عمل کندن
4302,عملی بودن
4303,عملی ساختن
4304,عملی شدن
4305,عملی نساختن
4306,عملی نشدن
4307,عملی کردن
4308,عملی کندن
4309,عملیات کردن
4310,عمل‌نشده‌بودن
4311,عمود بودن
4312,عمومی باشدن
4313,عمومی بودن
4314,عمومی کردن
4315,عمومیت بخشدن
4316,عمومیت داشتن
4317,عمومیت یافتن
4318,عناد داشتن
4319,عنایت نمودن
4320,عنایت کن
4321,عنایت کندن
4322,عنوان داشتن
4323,عنوان شدن
4324,عنوان کردن
4325,عهد بستن
4326,عهد بنددن
4327,عهد کردن
4328,عهدشکنی کردن
4329,عهده‌دار باشدن
4330,عهده‌دار بودن
4331,عهده‌دار شدن
4332,عود کردن
4333,عودت دادن
4334,عوض دادن
4335,عوض شدن
4336,عوض کردن
4337,عوض کندن
4338,عکاسی کردن
4339,عکس العمل ندارندن
4340,عکس العمل نداشتن
4341,عکس گرفتن
4342,عیادت کردن
4343,عیان کردن
4344,عیب دانستن
4345,عیب شمردن
4346,عیب کردن
4347,عیب گرفتن
4348,عینیت بخشیدن
4349,عینیت یافتن
4350,غارت شدن
4351,غارت کردن
4352,غافل بودن
4353,غافل شدن
4354,غافل کردن
4355,غافل کندن
4356,غالب باشدن
4357,غالب شدن
4358,غالب کردن
4359,غالب گرداندن
4360,غالب گردیدن
4361,غالب‌شده‌اندن
4362,غبطه خوردن
4363,غبغب انداختن
4364,غذا خوردن
4365,غذا دادن
4366,غر زدن
4367,غرامت پرداختن
4368,غرامت کردن
4369,غرس کردن
4370,غرغره کردن
4371,غرق شدن
4372,غرق نشدن
4373,غرق کردن
4374,غرق کندن
4375,غرقه ساختن
4376,غرقه شدن
4377,غره بودن
4378,غره شدن
4379,غروب نکندن
4380,غروب کردن
4381,غرور کردن
4382,غرولند کردن
4383,غریب نمودن
4384,غسل دادن
4385,غسل دن
4386,غصب کردن
4387,غصه خوردن
4388,غضب کردن
4389,غفلت نمودن
4390,غفلت نکردن
4391,غفلت ورزیدن
4392,غفلت کردن
4393,غفلت کندن
4394,غفلت‌شده‌اندن
4395,غلبه بکندن
4396,غلبه داشتن
4397,غلبه پیدا می‌کندن
4398,غلبه پیدا کندن
4399,غلبه کردن
4400,غلبه کندن
4401,غلبه یافتن
4402,غلت خوردن
4403,غلت زدن
4404,غلط کردن
4405,غلغله افتادن
4406,غلو کردن
4407,غلیظ شدن
4408,غم خوردن
4409,غمگین بودن
4410,غمگین کردن
4411,غنی باشدن
4412,غنی بودن
4413,غنی ساختن
4414,غنی کردن
4415,غنیمت شمردن
4416,غنیمت گرفتن
4417,غوطه خوردن
4418,غوطه ور ساختن
4419,غوطه ور شدن
4420,غوطه ور می‌شدندن
4421,غوطه ور می‌شودن
4422,غوطه ور می‌شوندن
4423,غوغا کردن
4424,غیب شدن
4425,غیبت داشتن
4426,غیبت کردن
4427,غیور بودن
4428,فاتح شدن
4429,فاتحه خواندن
4430,فارغ گشتن
4431,فارغ‌شده‌امن
4432,فاسد شدن
4433,فاش ساختن
4434,فاش شدن
4435,فاش کردن
4436,فاش کندن
4437,فاش گردیدن
4438,فاش‌نشده‌بودن
4439,فاصله افتادن
4440,فاصله انداختن
4441,فاصله دادن
4442,فاصله گذاشتن
4443,فاصله گرفتن
4444,فال گرفتن
4445,فاکتور گرفتن
4446,فایده داشتن
4447,فایده رساندن
4448,فایق آمدن
4449,فتح شدن
4450,فتح کردن
4451,فتح کندن
4452,فحش دادن
4453,فخرفروشی نکندن
4454,فدا شدن
4455,فدا کردن
4456,فدا کندن
4457,فداکاری کردن
4458,فراتر رفتن
4459,فراتر رودن
4460,فراخ شدن
4461,فرار کردن
4462,فرار کن
4463,فرار کندن
4464,فراری دادن
4465,فراری شدن
4466,فراز آمدن
4467,فراز کردن
4468,فراغت یافتن
4469,فرافکنی کردن
4470,فراموش شدن
4471,فراموش نکندن
4472,فراموش کردن
4473,فراموش کندن
4474,فراموش‌نشده‌اندن
4475,فراهم آمدن
4476,فراهم آوردن
4477,فراهم باشدن
4478,فراهم بودن
4479,فراهم دیدن
4480,فراهم ساختن
4481,فراهم شدن
4482,فراهم نبودن
4483,فراهم نمودن
4484,فراهم نکردن
4485,فراهم نکندن
4486,فراهم کردن
4487,فراهم کندن
4488,فراهم‌نشده‌بودن
4489,فراوان بودن
4490,فراوانی داشتن
4491,فراگیر باشدن
4492,فراگیر بودن
4493,فرجام خواستن
4494,فرجه دادن
4495,فرسوده ساختن
4496,فرسوده شدن
4497,فرسوده کردن
4498,فرسوده‌شده‌اندن
4499,فرصت دادن
4500,فرصت داشتن
4501,فرصت پیدا می‌کنیمن
4502,فرصت پیدا کنیدن
4503,فرصت کردن
4504,فرصت یافتن
4505,فرض شدن
4506,فرض کردن
4507,فرق داشتن
4508,فرق کردن
4509,فرق گذاشتن
4510,فرم دادن
4511,فرمان بردن
4512,فرمان دادن
4513,فرمان داشتن
4514,فرمان راندن
4515,فروتن بودن
4516,فروخته شدن
4517,فرود آمدن
4518,فرود آوردن
4519,فرود می‌آیندن
4520,فروش داشتن
4521,فروش رفتن
4522,فروش کردن
4523,فروش کندن
4524,فروغ یافتن
4525,فرومایه بودن
4526,فروکش کردن
4527,فروکش کندن
4528,فروگذار کردن
4529,فروگذاری نکندن
4530,فرچه کشیدن
4531,فریاد آمدن
4532,فریاد زدن
4533,فریاد زندن
4534,فریاد کردن
4535,فریاد کشیدن
4536,فریب خوردن
4537,فریب دادن
4538,فزونی گرفتن
4539,فزونی یافتن
4540,فساد کردن
4541,فساد کندن
4542,فسخ شدن
4543,فسخ کردن
4544,فشار آوردن
4545,فشار دادن
4546,فشار وارد آوردن
4547,فشار وارد می‌آورندن
4548,فشرده شدن
4549,فشرده کردن
4550,فصل کندن
4551,فضا دادن
4552,فضا داشتن
4553,فضاسازی کردن
4554,فعال باشدن
4555,فعال بودن
4556,فعال ساختن
4557,فعال شدن
4558,فعال نشدن
4559,فعال نکندن
4560,فعال کردن
4561,فعال کندن
4562,فعالیت داشتن
4563,فعالیت کردن
4564,فعالیت کن
4565,فعالیت کندن
4566,فقیر بودن
4567,فقیر شدن
4568,فقیر‌شده‌اندن
4569,فلج شدن
4570,فلج کردن
4571,فلج کندن
4572,فلوت نواختن
4573,فنا کردن
4574,فهرست کردن
4575,فهم کردن
4576,فهمیده شدن
4577,فوت شدن
4578,فوت کردن
4579,فوت کن
4580,فوران کردن
4581,فکر کردن
4582,فکر کن
4583,فکر کندن
4584,فکس کردن
4585,فیصله دادن
4586,فیصله یافتن
4587,فیلتر کردن
4588,فیلم کردن
4589,فیلم کن
4590,فیلم گرفتن
4591,فیلم‌برداری کردن
4592,فیلم‌برداری کندن
4593,فین فین می‌کندن
4594,قاب کردن
4595,قابل اجرا باشدن
4596,قابل اجرا می‌باشدن
4597,قابل قیاس می‌باشدن
4598,قابل مقایسه بودن
4599,قابل مقایسه نباشدن
4600,قادر باشدن
4601,قادر بودن
4602,قادر نبودن
4603,قاطع بودن
4604,قاطی شدن
4605,قاطی کندن
4606,قالب تهی کردن
4607,قالب زدن
4608,قانع بودن
4609,قانع بکندن
4610,قانع ساختن
4611,قانع شدن
4612,قانع نبودن
4613,قانع کردن
4614,قانع کندن
4615,قانع‌شده‌اندن
4616,قانع‌نشده‌اندن
4617,قانون بزندن
4618,قانون وضع کنندن
4619,قانونی بکندن
4620,قانونی دانستن
4621,قانونی کردن
4622,قانونی کندن
4623,قاچاق کردن
4624,قایق سواری کردندن
4625,قایم کردن
4626,قبراق بودن
4627,قبضه کردن
4628,قبضه کندن
4629,قبول داشتن
4630,قبول شدن
4631,قبول کردن
4632,قبول کن
4633,قبول کندن
4634,قتل عام می‌شدندن
4635,قتل عام کردن
4636,قد علم کردن
4637,قد علم کندن
4638,قداست بخشیدن
4639,قدر دانستن
4640,قدرت دادن
4641,قدرت داشتن
4642,قدرت یافتن
4643,قدرتمند بودن
4644,قدرتمند شدن
4645,قدردانی کردن
4646,قدغن شدن
4647,قدغن کردن
4648,قدم برداشتن
4649,قدم رنجه بفرمایندن
4650,قدم رنجه فرمایندن
4651,قدم زدن
4652,قدم نهادن
4653,قدم گذاردن
4654,قدم گذاشتن
4655,قرار بدن
4656,قرار دادن
4657,قرار داشتن
4658,قرار دن
4659,قرار گذاشتن
4660,قرار گرفتن
4661,قرارداد بستن
4662,قربان صدقه رفتن
4663,قربانی کردن
4664,قربانی کن
4665,قربانی کندن
4666,قربانی گرفتن
4667,قرض دادن
4668,قرض کردن
4669,قرض گرفتن
4670,قرق کردن
4671,قرقره کردن
4672,قرمز شدن
4673,قسم خوردن
4674,قسم یاد کردن
4675,قسمت شدن
4676,قسمت کردن
4677,قشنگ بودن
4678,قشنگ شدن
4679,قصابی کردن
4680,قصاص کردن
4681,قصد داشتن
4682,قصد کردن
4683,قصه گفتن
4684,قصور ورزیدن
4685,قضاوت کردن
4686,قضاوت کندن
4687,قطع شدن
4688,قطع کردن
4689,قطع کندن
4690,قطعه قطعه می‌شودن
4691,قطعه کردن
4692,قطعی شدن
4693,قطعی کردن
4694,قطعیت دادن
4695,قفل زدن
4696,قفل شدن
4697,قفل کردن
4698,قل خوردن
4699,قل زدن
4700,قلب کردن
4701,قلدری کردن
4702,قلقلک دادن
4703,قلم خوردن
4704,قلم زدن
4705,قلم شدن
4706,قلم کشیدن
4707,قلمداد شدن
4708,قلمداد کردن
4709,قمار کندن
4710,قناعت کردن
4711,قهر کردن
4712,قوام آمدن
4713,قوت بخشدن
4714,قوت بخشیدن
4715,قوت دادن
4716,قوت گرفتن
4717,قورت دادن
4718,قول دادن
4719,قول گرفتن
4720,قوی باشدن
4721,قوی بودن
4722,قوی شدن
4723,قوی کردن
4724,قوی کندن
4725,قیاس کردن
4726,قیام فرمودن
4727,قیام نمودن
4728,قیام کردن
4729,قید کردن
4730,قیمت داشتن
4731,قیمت نداشتن
4732,قیچی کردن
4733,لابی کردن
4734,لازم آمدن
4735,لازم باشدن
4736,لازم بودن
4737,لازم داشتن
4738,لازم دانستن
4739,لازم دیدن
4740,لازم شدن
4741,لازم شمردن
4742,لازم نبودن
4743,لازم کردن
4744,لاغر شدن
4745,لالایی خواندن
4746,لانه ساختن
4747,لانه کردن
4748,لایق دانستن
4749,لب بزندن
4750,لب زدن
4751,لب نزندن
4752,لباس پوشیدن
4753,لبخند زدن
4754,لبریز ساختن
4755,لبیک گفتن
4756,لجاجت کردن
4757,لجام زدن
4758,لجبازی کردن
4759,لحاظ داشتن
4760,لحاظ کردن
4761,لحاظ کندن
4762,لحظه شماری می‌کنندن
4763,لخته شدن
4764,لذت بردن
4765,لذت کردن
4766,لذت‌بخش بودن
4767,لذیذ باشدن
4768,لزوم داشتن
4769,لشکر کشیدن
